row_id,customer_id,order_id,order_date,ship_date,ship_mode,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_date_clean,ship_date_clean
0,GK-14620,US-2014-165862,13/07/2014,17/07/2014,Standard Class,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.22,3,0.2,10.51,7/13/2014,7/17/2014
0,JF-15490,US-2014-106334,27/12/2014,2/1/2015,Standard Class,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,10.48,12/27/2014,1/2/2015
0,NF-18595,CA-2014-169460,19/04/2014,21/04/2014,Second Class,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,FUR-FU-10004017,Furniture,Furnishings,"""Executive Impressions 13"""" Chairman Wall Clock""",76.14,3,0,10.41,4/19/2014,4/21/2014
0,MG-17650,CA-2016-139395,12/12/2016,18/12/2016,Standard Class,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4,0,10.39,12/12/2016,12/18/2016
0,AP-10720,CA-2016-120250,19/09/2016,22/09/2016,First Class,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25.63,3,0.2,10.39,9/19/2016,9/22/2016
0,NL-18310,US-2017-163790,2/11/2017,4/11/2017,Second Class,Nancy Lomonaco,Home Office,United States,Danville,California,94526,West,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,25.02,3,0,10.39,11/2/2017,11/4/2017
0,MC-18130,CA-2016-129868,26/12/2016,31/12/2016,Standard Class,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.71,3,0.2,10.39,12/26/2016,12/31/2016
0,JE-15745,US-2017-141852,9/11/2017,14/11/2017,Standard Class,Joel Eaton,Consumer,United States,Oceanside,California,92054,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0,10.37,11/9/2017,11/14/2017
0,TH-21550,CA-2015-117800,21/09/2015,26/09/2015,Standard Class,Tracy Hopkins,Home Office,United States,Everett,Massachusetts,2149,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,3,0,10.35,9/21/2015,9/26/2015
0,SO-20335,CA-2017-147228,9/9/2017,14/09/2017,Standard Class,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,14.14,3,0.2,10.26,9/9/2017,9/14/2017
0,DS-13180,CA-2015-130456,21/08/2015,26/08/2015,Standard Class,David Smith,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,586.4,6,0.15,10.16,8/21/2015,8/26/2015
0,HA-14905,CA-2017-130141,22/10/2017,24/10/2017,Second Class,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.14,4,0.2,10.1,10/22/2017,10/24/2017
0,DB-13360,CA-2016-139556,26/04/2016,1/5/2016,Standard Class,Dennis Bolton,Home Office,United States,New York City,New York,10009,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.65,3,0.1,10.06,4/26/2016,5/1/2016
0,KB-16585,CA-2016-116547,10/1/2016,17/01/2016,Standard Class,Ken Black,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,79.92,4,0,10,1/10/2016,1/17/2016
0,KL-16645,CA-2016-133550,31/07/2016,6/8/2016,Standard Class,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3,0,9.97,7/31/2016,8/6/2016
0,GB-14530,CA-2016-159912,29/08/2016,3/9/2016,Standard Class,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004152,Furniture,Tables,"""Barricks 18"""" x 48"""" Non-Folding Utility Table with Bottom Storage Shelf""",241.92,4,0.4,9.89,8/29/2016,9/3/2016
0,GB-14530,CA-2016-159912,29/08/2016,3/9/2016,Standard Class,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,4,0.5,9.89,8/29/2016,9/3/2016
0,CT-11995,CA-2014-138681,20/12/2014,22/12/2014,First Class,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.35,3,0.2,9.89,12/20/2014,12/22/2014
0,JL-15835,US-2015-138121,17/12/2015,17/12/2015,Same Day,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,302.94,3,0,9.83,12/17/2015,12/17/2015
0,JL-15835,US-2015-138121,17/12/2015,17/12/2015,Same Day,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,142.36,2,0,9.82,12/17/2015,12/17/2015
0,JK-16120,CA-2017-140298,11/5/2017,17/05/2017,Standard Class,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,8,1,0.6,9.78,5/11/2017,5/17/2017
0,AG-10900,CA-2016-158435,17/05/2016,18/05/2016,First Class,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.24,4,0,9.72,5/17/2016,5/18/2016
0,RB-19435,US-2015-103996,29/03/2015,31/03/2015,Second Class,Richard Bierner,Consumer,United States,San Diego,California,92105,West,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,3,0,9.57,3/29/2015,3/31/2015
0,GT-14755,CA-2015-105725,18/02/2015,24/02/2015,Standard Class,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.54,1,0.2,9.56,2/18/2015,2/24/2015
0,TS-21160,CA-2016-120005,3/3/2016,3/3/2016,Same Day,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"""Executive Impressions 10"""" Spectator Wall Clock""",35.28,3,0,9.54,3/3/2016,3/3/2016
0,ES-14020,CA-2017-103499,20/11/2017,24/11/2017,Standard Class,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,209.57,2,0.2,9.5,11/20/2017,11/24/2017
0,CM-12385,CA-2017-119746,23/11/2017,27/11/2017,Standard Class,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,6.46,1,0.6,9.48,11/23/2017,11/27/2017
0,IM-15070,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,54.92,5,0.2,9.32,12/11/2015,12/16/2015
0,IM-15070,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,364.95,5,0.5,9.3,12/11/2015,12/16/2015
0,MF-18250,CA-2015-144722,16/03/2015,23/03/2015,Standard Class,Monica Federle,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"""Howard Miller 11-1/2"""" Diameter Brentwood Wall Clock""",43.13,1,0,9.26,3/16/2015,3/23/2015
0,MH-17455,CA-2017-136364,13/07/2017,17/07/2017,Second Class,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,91.01,9,0.2,9.18,7/13/2017,7/17/2017
0,EB-14110,CA-2016-121370,14/11/2016,19/11/2016,Second Class,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,380.06,3,0.3,9.18,11/14/2016,11/19/2016
0,SC-20050,CA-2017-154123,20/11/2017,25/11/2017,Standard Class,Sample Company A,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,27.58,2,0,9.16,11/20/2017,11/25/2017
0,LH-17155,CA-2014-113320,12/12/2014,15/12/2014,Second Class,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0,9.1,12/12/2014,12/15/2014
0,TT-21070,CA-2017-122490,13/11/2017,18/11/2017,Standard Class,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.7,6,0.2,8.94,11/13/2017,11/18/2017
0,AC-10660,US-2014-122021,15/10/2014,17/10/2014,First Class,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,183.37,2,0.3,8.82,10/15/2014,10/17/2014
0,MC-17605,US-2014-161613,1/12/2014,3/12/2014,Second Class,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.06,3,0.3,8.74,12/1/2014,12/3/2014
0,MB-17305,CA-2017-163125,9/10/2017,11/10/2017,Second Class,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,254.06,3,0.3,8.73,10/9/2017,10/11/2017
0,AD-10180,CA-2017-143245,1/12/2017,6/12/2017,Standard Class,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,897.15,3,0,8.7,12/1/2017,12/6/2017
0,IL-15100,CA-2015-156482,6/2/2015,13/02/2015,Standard Class,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82,9,0,8.64,2/6/2015,2/13/2015
0,BD-11320,CA-2017-107125,27/11/2017,2/12/2017,Standard Class,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,8.59,11/27/2017,12/2/2017
0,TS-21205,CA-2014-160262,9/6/2014,13/06/2014,Second Class,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002685,Furniture,Furnishings,"""Executive Impressions 13-1/2"""" Indoor/Outdoor Wall Clock""",37.4,2,0,8.56,6/9/2014,6/13/2014
0,BE-11455,CA-2015-122406,2/8/2015,5/8/2015,Second Class,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,1,0,8.55,8/2/2015,8/5/2015
0,KL-16555,US-2016-153815,6/11/2016,9/11/2016,First Class,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,207.98,2,0.2,8.55,11/6/2016,11/9/2016
0,KL-16555,US-2016-153815,6/11/2016,9/11/2016,First Class,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10004090,Furniture,Furnishings,"""Executive Impressions 14"""" Contract Wall Clock""",35.57,2,0.2,8.54,11/6/2016,11/9/2016
0,CL-12700,CA-2016-149279,24/04/2016,28/04/2016,Standard Class,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,8.53,4/24/2016,4/28/2016
0,TS-21370,US-2017-139647,11/5/2017,13/05/2017,First Class,Todd Sumrall,Corporate,United States,Phoenix,Arizona,85023,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,209.98,7,0.7,8.5,5/11/2017,5/13/2017
0,SS-20410,CA-2014-127558,15/11/2014,18/11/2014,First Class,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0,8.3,11/15/2014,11/18/2014
0,RF-19735,US-2017-130953,29/07/2017,3/8/2017,Standard Class,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0,8.3,7/29/2017,8/3/2017
0,BB-11545,CA-2016-155166,26/12/2016,2/1/2017,Standard Class,Brenda Bowman,Corporate,United States,Vineland,New Jersey,8360,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,212.94,3,0,8.29,12/26/2016,1/2/2017
0,HR-14770,CA-2015-103954,9/8/2015,13/08/2015,Second Class,Hallie Redmond,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,5,0,8.22,8/9/2015,8/13/2015
0,AI-10855,CA-2016-158694,10/11/2016,13/11/2016,Second Class,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10000965,Furniture,Furnishings,"""Howard Miller 11-1/2"""" Diameter Ridgewood Wall Clock""",467.46,9,0,8.19,11/10/2016,11/13/2016
0,AH-10465,CA-2015-141243,3/1/2015,8/1/2015,Second Class,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.4,9,0.32,8.12,1/3/2015,1/8/2015
0,SC-20380,CA-2017-142090,30/11/2017,7/12/2017,Standard Class,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1781.68,7,0.4,8.1,11/30/2017,12/7/2017
0,MA-17560,CA-2014-124478,8/8/2014,12/8/2014,Standard Class,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,6,0,8.1,8/8/2014,8/12/2014
0,SV-20365,CA-2014-134572,20/04/2014,22/04/2014,Second Class,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,5,0.3,8.09,4/20/2014,4/22/2014
0,SV-20365,CA-2014-134572,20/04/2014,22/04/2014,Second Class,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,2,0.3,8.08,4/20/2014,4/22/2014
0,BK-11260,US-2014-140452,6/12/2014,10/12/2014,Standard Class,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,214.95,5,0.5,8.01,12/6/2014,12/10/2014
0,BK-11260,US-2014-140452,6/12/2014,10/12/2014,Standard Class,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.78,3,0.6,7.97,12/6/2014,12/10/2014
0,DM-13015,CA-2014-160766,14/09/2014,14/09/2014,Same Day,Darrin Martin,Consumer,United States,New York City,New York,10009,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,464.29,9,0.4,7.89,9/14/2014,9/14/2014
0,BP-11185,CA-2017-146626,29/12/2017,5/1/2018,Standard Class,Ben Peterman,Corporate,United States,Anaheim,California,92804,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,101.12,8,0,7.82,12/29/2017,1/5/2018
0,JL-15835,CA-2017-161333,2/2/2017,7/2/2017,Standard Class,John Lee,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003039,Furniture,Furnishings,"""Howard Miller 11-1/2"""" Diameter Grantwood Wall Clock""",86.26,2,0,7.77,2/2/2017,2/7/2017
0,JL-15175,CA-2017-128734,24/12/2017,31/12/2017,Standard Class,James Lanier,Home Office,United States,Chandler,Arizona,85224,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.54,4,0.2,7.77,12/24/2017,12/31/2017
0,JL-15175,CA-2017-128734,24/12/2017,31/12/2017,Standard Class,James Lanier,Home Office,United States,Chandler,Arizona,85224,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,842.38,3,0.2,7.7,12/24/2017,12/31/2017
0,GH-14410,CA-2017-163006,30/06/2017,4/7/2017,Second Class,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,569.06,3,0.3,7.7,6/30/2017,7/4/2017
0,GH-14410,CA-2017-163006,30/06/2017,4/7/2017,Second Class,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10003799,Furniture,Furnishings,"""Seth Thomas 13 1/2"""" Wall Clock""",14.22,2,0.6,7.69,6/30/2017,7/4/2017
0,TS-21430,CA-2014-111192,30/07/2014,5/8/2014,Standard Class,Tom Stivers,Corporate,United States,Seattle,Washington,98103,West,FUR-BO-10002916,Furniture,Bookcases,"""Rush Hierlooms Collection 1"""" Thick Stackable Bookcases""",1367.84,8,0,7.64,7/30/2014,8/5/2014
0,AJ-10945,CA-2016-115378,18/11/2016,23/11/2016,Second Class,Ashley Jarboe,Consumer,United States,Taylor,Michigan,48180,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0,7.58,11/18/2016,11/23/2016
0,SJ-20215,CA-2015-161627,6/7/2015,11/7/2015,Standard Class,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.35,3,0.2,7.58,7/6/2015,7/11/2015
0,SC-20020,CA-2014-121006,10/11/2014,16/11/2014,Standard Class,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3,0,7.52,11/10/2014,11/16/2014
0,LA-16780,CA-2016-122903,27/05/2016,29/05/2016,Second Class,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3504.9,5,0,7.5,5/27/2016,5/29/2016
0,CA-12265,CA-2017-106432,19/10/2017,24/10/2017,Standard Class,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,328.4,3,0.32,7.47,10/19/2017,10/24/2017
0,BT-11395,US-2015-120502,13/04/2015,19/04/2015,Standard Class,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,2,0,7.46,4/13/2015,4/19/2015
0,ZC-21910,CA-2015-115567,13/09/2015,18/09/2015,Standard Class,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1516.2,7,0,7.44,9/13/2015,9/18/2015
0,CS-12250,CA-2014-101560,28/11/2014,1/12/2014,Second Class,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,397.6,5,0,7.44,11/28/2014,12/1/2014
0,RE-19450,CA-2015-142454,15/08/2015,19/08/2015,Standard Class,Richard Eichhorn,Consumer,United States,Oakland,California,94601,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,104.23,7,0,7.39,8/15/2015,8/19/2015
0,CA-12775,CA-2017-145653,1/9/2017,1/9/2017,Same Day,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.26,7,0,7.38,9/1/2017,9/1/2017
0,AS-10090,CA-2016-119865,21/06/2016,26/06/2016,Standard Class,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.57,2,0.2,7.34,6/21/2016,6/26/2016
0,SA-20830,CA-2017-124436,19/03/2017,22/03/2017,Second Class,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,5,0.2,7.3,3/19/2017,3/22/2017
0,LS-17200,CA-2014-115084,18/10/2014,22/10/2014,Standard Class,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,6,0,7.27,10/18/2014,10/22/2014
0,TM-21490,CA-2017-131037,22/08/2017,23/08/2017,First Class,Tony Molinari,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,210.01,1,0.2,7.23,8/22/2017,8/23/2017
0,DN-13690,CA-2014-166744,20/09/2014,24/09/2014,Standard Class,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,3,0,7.2,9/20/2014,9/24/2014
0,AH-10195,CA-2015-125185,5/3/2015,7/3/2015,Second Class,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.57,2,0.2,7.11,3/5/2015,3/7/2015
0,SV-20785,CA-2015-162887,7/11/2015,9/11/2015,Second Class,Stewart Visinsky,Consumer,United States,Burlington,Vermont,5408,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,715.2,3,0,7.05,11/7/2015,11/9/2015
0,SP-20860,CA-2015-105158,5/9/2015,10/9/2015,Standard Class,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,7.01,9/5/2015,9/10/2015
0,LH-17020,CA-2017-105991,5/5/2017,6/5/2017,First Class,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,89.99,3,0.7,7,5/5/2017,5/6/2017
0,KT-16465,CA-2014-146283,8/9/2014,15/09/2014,Standard Class,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.7,5,0.3,6.97,9/8/2014,9/15/2014
0,MC-18100,CA-2015-111073,26/12/2015,30/12/2015,Standard Class,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,51.59,1,0.4,6.91,12/26/2015,12/30/2015
0,TM-21490,CA-2017-108791,27/07/2017,31/07/2017,Standard Class,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89,1,0,6.91,7/27/2017,7/31/2017
0,AH-10690,CA-2016-113831,30/05/2016,3/6/2016,Standard Class,Anna HŠberlin,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,2275.5,10,0,6.91,5/30/2016,6/3/2016
0,AB-10165,US-2014-139500,16/11/2014,20/11/2014,Standard Class,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.3,2,0.3,6.9,11/16/2014,11/20/2014
0,JS-15940,US-2014-166310,21/09/2014,23/09/2014,First Class,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.54,2,0.6,6.89,9/21/2014,9/23/2014
0,BV-11245,US-2016-168410,21/02/2016,26/02/2016,Standard Class,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,5,0,6.85,2/21/2016,2/26/2016
0,DJ-13510,CA-2017-137876,30/04/2017,5/5/2017,Standard Class,Don Jones,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000222,Furniture,Furnishings,"""Seth Thomas 16"""" Steel Case Clock""",64.96,2,0,6.83,4/30/2017,5/5/2017
0,Dp-13240,US-2017-162558,2/10/2017,5/10/2017,First Class,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.66,1,0.2,6.7,10/2/2017,10/5/2017
0,Dp-13240,US-2017-162558,2/10/2017,5/10/2017,First Class,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.12,7,0.4,6.59,10/2/2017,10/5/2017
0,CV-12295,CA-2016-123120,4/9/2016,8/9/2016,Standard Class,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004748,Furniture,Furnishings,"""Howard Miller 16"""" Diameter Gallery Wall Clock""",63.94,1,0,6.55,9/4/2016,9/8/2016
0,KB-16315,CA-2014-103331,26/08/2014,1/9/2014,Standard Class,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,10.68,4,0,6.55,8/26/2014,9/1/2014
0,DW-13585,US-2017-126060,14/04/2017,18/04/2017,Standard Class,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.27,8,0.2,6.53,4/14/2017,4/18/2017
0,CD-11920,CA-2016-122017,29/12/2016,2/1/2017,Standard Class,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,FUR-FU-10000672,Furniture,Furnishings,"""Executive Impressions 10"""" Spectator Wall Clock""",70.56,6,0,6.49,12/29/2016,1/2/2017
0,NH-18610,US-2017-136721,8/4/2017,12/4/2017,Standard Class,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,3,0,6.43,4/8/2017,4/12/2017
